Vendor Location,Participant Category,Year Month,Number of Participants Redeemed,Number Vouchers Redeemed,Total Cost Vouchers,Average Cost,Statewide Infant Formula Rebate,Total Cost Vouchers Adjusted,Average Cost Adjusted,State Average Cost Adjusted
STATEWIDE,Infant,2011-10,"251,461","652,576","$35,065,850.19",$139.45,"$18,812,901.00","$16,252,949.19",$64.63,$64.63
STATEWIDE,Infant,2011-11,"249,947","648,052","$34,642,797.80",$138.60,"$19,353,384.00","$15,289,413.80",$61.17,$61.17
STATEWIDE,Infant,2011-12,"248,830","643,670","$34,395,441.62",$138.23,"$19,149,236.00","$15,246,205.62",$61.27,$61.27
STATEWIDE,Infant,2012-01,"250,158","652,220","$34,609,174.18",$138.35,"$19,523,310.00","$15,085,864.18",$60.31,$60.31
STATEWIDE,Infant,2012-02,"248,032","655,360","$34,606,111.07",$139.52,"$18,080,255.00","$16,525,856.07",$66.63,$66.63
STATEWIDE,Infant,2012-03,"249,942","661,476","$34,860,547.88",$139.47,"$19,179,280.00","$15,681,267.88",$62.74,$62.74
STATEWIDE,Infant,2012-04,"249,128","664,933","$34,759,554.98",$139.52,"$18,379,241.00","$16,380,313.98",$65.75,$65.75
STATEWIDE,Infant,2012-05,"249,493","662,750","$33,898,003.66",$135.87,"$19,667,790.00","$14,230,213.66",$57.04,$57.04
STATEWIDE,Infant,2012-06,"248,386","662,596","$31,879,070.52",$128.34,"$19,218,133.00","$12,660,937.52",$50.97,$50.97
STATEWIDE,Infant,2012-07,"247,461","657,389","$31,843,728.50",$128.68,"$19,932,179.00","$11,911,549.50",$48.14,$48.14
STATEWIDE,Infant,2012-08,"247,828","652,278","$31,937,142.47",$128.87,"$20,519,196.00","$11,417,946.47",$46.07,$46.07
STATEWIDE,Infant,2012-09,"244,613","643,680","$31,656,173.31",$129.41,"$18,901,956.00","$12,754,217.31",$52.14,$52.14
STATEWIDE,Infant,2012-10,"246,195","635,972","$31,897,637.93",$129.56,"$21,524,813.00","$10,372,824.93",$42.13,$42.13
STATEWIDE,Infant,2012-11,"245,752","634,626","$31,977,158.12",$130.12,"$19,868,040.00","$12,109,118.12",$49.27,$49.27
STATEWIDE,Infant,2012-12,"241,175","620,868","$31,617,545.96",$131.10,"$19,696,405.00","$11,921,140.96",$49.43,$49.43
STATEWIDE,Infant,2013-01,"247,171","641,064","$32,579,319.09",$131.81,"$22,042,499.00","$10,536,820.09",$42.63,$42.63
STATEWIDE,Infant,2013-02,"243,966","641,494","$32,240,118.71",$132.15,"$18,810,410.00","$13,429,708.71",$55.05,$55.05
STATEWIDE,Infant,2013-03,"242,903","641,294","$32,005,112.87",$131.76,"$19,837,831.00","$12,167,281.87",$50.09,$50.09
STATEWIDE,Infant,2013-04,"244,026","649,709","$32,216,317.28",$132.02,"$20,762,578.00","$11,453,739.28",$46.94,$46.94
STATEWIDE,Infant,2013-05,"243,565","647,548","$32,158,132.16",$132.03,"$20,810,409.00","$11,347,723.16",$46.59,$46.59
STATEWIDE,Infant,2013-06,"240,470","644,579","$31,862,667.35",$132.50,"$19,302,377.00","$12,560,290.35",$52.23,$52.23
STATEWIDE,Infant,2013-07,"242,167","645,290","$32,097,176.10",$132.54,"$21,328,031.00","$10,769,145.10",$44.47,$44.47
STATEWIDE,Infant,2013-08,"240,347","632,463","$31,960,355.28",$132.98,"$20,133,596.00","$11,826,759.28",$49.21,$49.21
STATEWIDE,Infant,2013-09,"237,735","625,524","$31,809,488.01",$133.80,"$19,311,631.00","$12,497,857.01",$52.57,$52.57
STATEWIDE,Infant,2013-10,"235,062","608,365","$31,509,520.45",$134.05,"$21,098,887.00","$10,410,633.45",$44.29,$44.29
STATEWIDE,Infant,2013-11,"227,698","590,254","$30,744,032.26",$135.02,"$17,626,820.00","$13,117,212.26",$57.61,$57.61
STATEWIDE,Infant,2013-12,"227,990","586,566","$30,895,251.90",$135.51,"$20,766,208.00","$10,129,043.90",$44.43,$44.43
STATEWIDE,Infant,2014-01,"233,682","604,618","$31,629,152.44",$135.35,"$20,840,503.00","$10,788,649.44",$46.17,$46.17
STATEWIDE,Infant,2014-02,"229,002","600,495","$31,037,126.47",$135.53,"$18,197,377.00","$12,839,749.47",$56.07,$56.07
STATEWIDE,Infant,2014-03,"230,716","607,407","$31,148,658.23",$135.01,"$18,554,313.00","$12,594,345.23",$54.59,$54.59
STATEWIDE,Infant,2014-04,"231,167","612,319","$31,231,125.39",$135.10,"$20,612,428.00","$10,618,697.39",$45.94,$45.94
STATEWIDE,Infant,2014-05,"230,442","607,652","$31,026,389.11",$134.64,"$19,457,697.00","$11,568,692.11",$50.20,$50.20
STATEWIDE,Infant,2014-06,"229,666","611,461","$30,890,140.35",$134.50,"$18,933,657.00","$11,956,483.35",$52.06,$52.06
STATEWIDE,Infant,2014-07,"232,433","615,360","$31,185,787.84",$134.17,"$20,367,136.00","$10,818,651.84",$46.55,$46.55
STATEWIDE,Infant,2014-08,"230,448","603,266","$30,979,452.43",$134.43,"$18,561,145.00","$12,418,307.43",$53.89,$53.89
STATEWIDE,Infant,2014-09,"228,945","597,224","$30,940,658.65",$135.14,"$18,973,079.00","$11,967,579.65",$52.27,$52.27
STATEWIDE,Infant,2014-10,"228,223","585,539","$30,909,219.44",$135.43,"$20,066,983.00","$10,842,236.44",$47.51,$47.51
STATEWIDE,Infant,2014-11,"221,540","569,983","$30,214,615.23",$136.38,"$16,606,480.00","$13,608,135.23",$61.43,$61.43
STATEWIDE,Infant,2014-12,"221,851","565,663","$30,333,132.18",$136.73,"$20,924,190.00","$9,408,942.18",$42.41,$42.41
STATEWIDE,Infant,2015-01,"225,455","581,045","$30,772,431.22",$136.49,"$19,456,204.00","$11,316,227.22",$50.19,$50.19
STATEWIDE,Infant,2015-02,"221,006","575,783","$30,153,360.10",$136.44,"$17,374,867.00","$12,778,493.10",$57.82,$57.82
STATEWIDE,Infant,2015-03,"222,503","582,236","$30,244,505.80",$135.93,"$18,518,463.00","$11,726,042.80",$52.70,$52.70
STATEWIDE,Infant,2015-04,"223,338","588,579","$30,261,230.09",$135.50,"$20,166,284.00","$10,094,946.09",$45.20,$45.20
STATEWIDE,Infant,2015-05,"219,894","577,898","$29,716,940.86",$135.14,"$17,890,427.00","$11,826,513.86",$53.78,$53.78
STATEWIDE,Infant,2015-06,"220,426","584,136","$29,771,096.77",$135.06,"$18,826,307.00","$10,944,789.77",$49.65,$49.65
STATEWIDE,Infant,2015-07,"221,660","582,007","$29,771,010.86",$134.31,"$19,196,015.00","$10,574,995.86",$47.71,$47.71
STATEWIDE,Infant,2015-08,"218,989","570,002","$29,434,923.43",$134.41,"$17,773,444.00","$11,661,479.43",$53.25,$53.25
STATEWIDE,Infant,2015-09,"217,424","564,334","$29,135,535.56",$134.00,"$18,431,638.00","$10,703,897.56",$49.23,$49.23
STATEWIDE,Infant,2015-10,"214,741","548,500","$28,778,521.62",$134.02,"$18,391,780.00","$10,386,741.62",$48.37,$48.37
STATEWIDE,Infant,2015-11,"209,551","535,247","$28,141,964.74",$134.30,"$16,888,007.00","$11,253,957.74",$53.71,$53.71
STATEWIDE,Infant,2015-12,"209,905","532,923","$28,150,562.67",$134.11,"$19,033,005.00","$9,117,557.67",$43.44,$43.44
STATEWIDE,Infant,2016-01,"209,584","537,349","$28,018,767.25",$133.69,"$17,560,231.00","$10,458,536.25",$49.90,$49.90
STATEWIDE,Infant,2016-02,"207,870","538,941","$27,801,415.77",$133.74,"$16,913,407.00","$10,888,008.77",$52.38,$52.38
STATEWIDE,Infant,2016-03,"209,773","546,831","$28,179,030.61",$134.33,"$17,899,894.00","$10,279,136.61",$49.00,$49.00
STATEWIDE,Infant,2016-04,"209,386","558,251","$27,700,440.81",$132.29,"$17,743,739.00","$9,956,701.81",$47.55,$47.55
STATEWIDE,Infant,2016-05,"208,502","558,918","$27,626,215.74",$132.50,"$18,421,426.00","$9,204,789.74",$44.15,$44.15
STATEWIDE,Infant,2016-06,"209,427","568,747","$27,812,109.48",$132.80,"$19,300,927.00","$8,511,182.48",$40.64,$40.64
STATEWIDE,Infant,2016-07,"207,191","560,919","$27,544,510.25",$132.94,"$18,168,663.00","$9,375,847.25",$45.25,$45.25
STATEWIDE,Infant,2016-08,"209,057","560,917","$27,828,973.35",$133.12,"$19,467,262.00","$8,361,711.35",$40.00,$40.00
STATEWIDE,Infant,2016-09,"207,410","554,477","$27,688,239.39",$133.50,"$18,328,985.00","$9,359,254.39",$45.12,$45.12
STATEWIDE,Infant,2016-10,"203,930","535,130","$27,407,593.73",$134.40,"$17,937,652.00","$9,469,941.73",$46.44,$46.44
STATEWIDE,Infant,2016-11,"202,031","527,267","$27,297,948.74",$135.12,"$18,256,411.00","$9,041,537.74",$44.75,$44.75
STATEWIDE,Infant,2016-12,"199,059","516,495","$27,019,208.11",$135.73,"$18,237,080.00","$8,782,128.11",$44.12,$44.12
STATEWIDE,Non-Breastfeeding Mother,2010-01,"87,571","245,540","$3,505,624.73",$40.03,,,,$40.03
STATEWIDE,Non-Breastfeeding Mother,2010-02,"84,780","238,017","$3,390,967.22",$40.00,,,,$40.00
STATEWIDE,Non-Breastfeeding Mother,2010-03,"84,631","237,123","$3,367,906.29",$39.80,,,,$39.80
STATEWIDE,Non-Breastfeeding Mother,2010-04,"83,950","235,971","$3,344,606.32",$39.84,,,,$39.84
STATEWIDE,Non-Breastfeeding Mother,2010-05,"81,350","228,425","$3,239,174.01",$39.82,,,,$39.82
STATEWIDE,Non-Breastfeeding Mother,2010-06,"81,456","229,807","$3,253,108.36",$39.94,,,,$39.94
STATEWIDE,Non-Breastfeeding Mother,2010-07,"80,973","227,864","$3,228,550.10",$39.87,,,,$39.87
STATEWIDE,Non-Breastfeeding Mother,2010-08,"80,779","226,631","$3,223,360.50",$39.90,,,,$39.90
STATEWIDE,Non-Breastfeeding Mother,2010-09,"82,777","232,927","$3,320,843.39",$40.12,,,,$40.12
STATEWIDE,Non-Breastfeeding Mother,2010-10,"82,076","229,714","$3,297,320.71",$40.17,,,,$40.17
STATEWIDE,Non-Breastfeeding Mother,2010-11,"82,698","231,926","$3,352,359.79",$40.54,,,,$40.54
STATEWIDE,Non-Breastfeeding Mother,2010-12,"83,031","232,649","$3,363,294.74",$40.51,,,,$40.51
STATEWIDE,Non-Breastfeeding Mother,2011-01,"85,267","239,248","$3,459,528.41",$40.57,,,,$40.57
STATEWIDE,Non-Breastfeeding Mother,2011-02,"82,642","232,400","$3,379,023.40",$40.89,,,,$40.89
STATEWIDE,Non-Breastfeeding Mother,2011-03,"81,905","229,686","$3,371,422.23",$41.16,,,,$41.16
STATEWIDE,Non-Breastfeeding Mother,2011-04,"80,387","226,642","$3,377,689.81",$42.02,,,,$42.02
STATEWIDE,Non-Breastfeeding Mother,2011-05,"79,180","222,598","$3,336,787.51",$42.14,,,,$42.14
STATEWIDE,Non-Breastfeeding Mother,2011-06,"79,471","224,418","$3,397,053.81",$42.75,,,,$42.75
STATEWIDE,Non-Breastfeeding Mother,2011-07,"78,165","220,661","$3,389,860.63",$43.37,,,,$43.37
STATEWIDE,Non-Breastfeeding Mother,2011-08,"79,381","223,607","$3,485,992.42",$43.91,,,,$43.91
STATEWIDE,Non-Breastfeeding Mother,2011-09,"81,276","229,250","$3,578,572.31",$44.03,,,,$44.03
STATEWIDE,Non-Breastfeeding Mother,2011-10,"80,728","226,749","$3,527,061.82",$43.69,,,,$43.69
STATEWIDE,Non-Breastfeeding Mother,2011-11,"81,229","227,970","$3,532,954.59",$43.49,,,,$43.49
STATEWIDE,Non-Breastfeeding Mother,2011-12,"80,705","226,573","$3,506,820.40",$43.45,,,,$43.45
STATEWIDE,Non-Breastfeeding Mother,2012-01,"82,189","230,985","$3,573,252.96",$43.48,,,,$43.48
STATEWIDE,Non-Breastfeeding Mother,2012-02,"80,533","226,267","$3,505,891.50",$43.53,,,,$43.53
STATEWIDE,Non-Breastfeeding Mother,2012-03,"78,990","221,641","$3,430,552.50",$43.43,,,,$43.43
STATEWIDE,Non-Breastfeeding Mother,2012-04,"77,770","219,163","$3,371,052.31",$43.35,,,,$43.35
STATEWIDE,Non-Breastfeeding Mother,2012-05,"77,123","217,084","$3,229,332.71",$41.87,,,,$41.87
STATEWIDE,Non-Breastfeeding Mother,2012-06,"76,997","217,291","$3,130,192.79",$40.65,,,,$40.65
STATEWIDE,Non-Breastfeeding Mother,2012-07,"76,693","216,175","$3,116,670.97",$40.64,,,,$40.64
STATEWIDE,Non-Breastfeeding Mother,2012-08,"77,302","217,143","$3,133,687.80",$40.54,,,,$40.54
STATEWIDE,Non-Breastfeeding Mother,2012-09,"77,581","218,872","$3,165,774.94",$40.81,,,,$40.81
STATEWIDE,Non-Breastfeeding Mother,2012-10,"78,471","219,518","$3,199,465.10",$40.77,,,,$40.77
STATEWIDE,Non-Breastfeeding Mother,2012-11,"80,053","224,101","$3,303,850.52",$41.27,,,,$41.27
STATEWIDE,Non-Breastfeeding Mother,2012-12,"78,500","219,687","$3,254,609.54",$41.46,,,,$41.46
STATEWIDE,Non-Breastfeeding Mother,2013-01,"81,249","227,812","$3,375,328.78",$41.54,,,,$41.54
STATEWIDE,Non-Breastfeeding Mother,2013-02,"78,879","221,621","$3,280,735.74",$41.59,,,,$41.59
STATEWIDE,Non-Breastfeeding Mother,2013-03,"75,812","212,393","$3,128,673.95",$41.27,,,,$41.27
STATEWIDE,Non-Breastfeeding Mother,2013-04,"75,006","210,238","$3,078,303.74",$41.04,,,,$41.04
STATEWIDE,Non-Breastfeeding Mother,2013-05,"73,222","204,811","$2,986,506.41",$40.79,,,,$40.79
STATEWIDE,Non-Breastfeeding Mother,2013-06,"71,430","201,038","$2,927,147.92",$40.98,,,,$40.98
STATEWIDE,Non-Breastfeeding Mother,2013-07,"70,942","199,739","$2,903,136.41",$40.92,,,,$40.92
STATEWIDE,Non-Breastfeeding Mother,2013-08,"70,612","197,980","$2,877,040.99",$40.74,,,,$40.74
STATEWIDE,Non-Breastfeeding Mother,2013-09,"72,135","203,104","$2,949,857.15",$40.89,,,,$40.89
STATEWIDE,Non-Breastfeeding Mother,2013-10,"72,573","202,079","$2,943,434.83",$40.56,,,,$40.56
STATEWIDE,Non-Breastfeeding Mother,2013-11,"72,628","202,998","$2,969,744.98",$40.89,,,,$40.89
STATEWIDE,Non-Breastfeeding Mother,2013-12,"72,268","202,352","$2,966,157.32",$41.04,,,,$41.04
STATEWIDE,Non-Breastfeeding Mother,2014-01,"76,371","214,417","$3,156,307.91",$41.33,,,,$41.33
STATEWIDE,Non-Breastfeeding Mother,2014-02,"73,715","206,769","$3,072,000.86",$41.67,,,,$41.67
STATEWIDE,Non-Breastfeeding Mother,2014-03,"72,041","201,642","$3,015,795.97",$41.86,,,,$41.86
STATEWIDE,Non-Breastfeeding Mother,2014-04,"70,984","199,011","$2,992,840.26",$42.16,,,,$42.16
STATEWIDE,Non-Breastfeeding Mother,2014-05,"69,478","194,389","$2,939,592.10",$42.31,,,,$42.31
STATEWIDE,Non-Breastfeeding Mother,2014-06,"68,566","193,525","$2,943,355.18",$42.93,,,,$42.93
STATEWIDE,Non-Breastfeeding Mother,2014-07,"68,657","192,952","$2,943,975.58",$42.88,,,,$42.88
STATEWIDE,Non-Breastfeeding Mother,2014-08,"67,979","190,595","$2,910,740.83",$42.82,,,,$42.82
STATEWIDE,Non-Breastfeeding Mother,2014-09,"69,963","196,768","$3,010,143.91",$43.02,,,,$43.02
STATEWIDE,Non-Breastfeeding Mother,2014-10,"70,921","197,184","$3,006,277.20",$42.39,,,,$42.39
STATEWIDE,Non-Breastfeeding Mother,2014-11,"69,883","194,026","$2,966,934.04",$42.46,,,,$42.46
STATEWIDE,Non-Breastfeeding Mother,2014-12,"70,001","194,208","$2,978,022.03",$42.54,,,,$42.54
STATEWIDE,Non-Breastfeeding Mother,2015-01,"72,828","202,029","$3,089,288.86",$42.42,,,,$42.42
STATEWIDE,Non-Breastfeeding Mother,2015-02,"69,846","194,290","$2,966,966.61",$42.48,,,,$42.48
STATEWIDE,Non-Breastfeeding Mother,2015-03,"68,142","188,838","$2,829,170.32",$41.52,,,,$41.52
STATEWIDE,Non-Breastfeeding Mother,2015-04,"67,013","186,445","$2,766,802.27",$41.29,,,,$41.29
STATEWIDE,Non-Breastfeeding Mother,2015-05,"64,661","179,412","$2,655,530.12",$41.07,,,,$41.07
STATEWIDE,Non-Breastfeeding Mother,2015-06,"64,281","179,612","$2,678,643.51",$41.67,,,,$41.67
STATEWIDE,Non-Breastfeeding Mother,2015-07,"63,775","177,455","$2,644,968.08",$41.47,,,,$41.47
STATEWIDE,Non-Breastfeeding Mother,2015-08,"63,493","176,347","$2,630,784.37",$41.43,,,,$41.43
STATEWIDE,Non-Breastfeeding Mother,2015-09,"64,684","180,349","$2,692,712.55",$41.63,,,,$41.63
STATEWIDE,Non-Breastfeeding Mother,2015-10,"65,020","179,611","$2,708,164.29",$41.65,,,,$41.65
STATEWIDE,Non-Breastfeeding Mother,2015-11,"64,369","178,188","$2,706,131.95",$42.04,,,,$42.04
STATEWIDE,Non-Breastfeeding Mother,2015-12,"64,803","179,306","$2,705,992.80",$41.76,,,,$41.76
STATEWIDE,Non-Breastfeeding Mother,2016-01,"66,117","182,767","$2,738,955.91",$41.43,,,,$41.43
STATEWIDE,Non-Breastfeeding Mother,2016-02,"63,896","176,512","$2,629,345.94",$41.15,,,,$41.15
STATEWIDE,Non-Breastfeeding Mother,2016-03,"62,891","173,282","$2,566,818.09",$40.81,,,,$40.81
STATEWIDE,Non-Breastfeeding Mother,2016-04,"61,806","171,398","$2,590,998.73",$41.92,,,,$41.92
STATEWIDE,Non-Breastfeeding Mother,2016-05,"60,349","167,241","$2,473,779.34",$40.99,,,,$40.99
STATEWIDE,Non-Breastfeeding Mother,2016-06,"60,460","168,050","$2,469,299.05",$40.84,,,,$40.84
STATEWIDE,Non-Breastfeeding Mother,2016-07,"59,237","164,180","$2,409,844.44",$40.68,,,,$40.68
STATEWIDE,Non-Breastfeeding Mother,2016-08,"59,700","165,313","$2,425,708.85",$40.63,,,,$40.63
STATEWIDE,Non-Breastfeeding Mother,2016-09,"60,800","168,187","$2,473,238.99",$40.68,,,,$40.68
STATEWIDE,Non-Breastfeeding Mother,2016-10,"60,381","165,988","$2,442,457.18",$40.45,,,,$40.45
STATEWIDE,Non-Breastfeeding Mother,2016-11,"61,176","168,508","$2,493,975.89",$40.77,,,,$40.77
STATEWIDE,Non-Breastfeeding Mother,2016-12,"60,727","167,233","$2,491,959.22",$41.04,,,,$41.04
STATEWIDE,Prenatal,2010-01,"131,962","505,470","$7,167,683.07",$54.32,,,,$54.32
STATEWIDE,Prenatal,2010-02,"130,661","500,587","$7,070,961.86",$54.12,,,,$54.12
STATEWIDE,Prenatal,2010-03,"138,784","528,564","$7,446,266.23",$53.65,,,,$53.65
STATEWIDE,Prenatal,2010-04,"140,526","537,195","$7,545,793.23",$53.70,,,,$53.70
STATEWIDE,Prenatal,2010-05,"138,420","526,852","$7,396,271.39",$53.43,,,,$53.43
STATEWIDE,Prenatal,2010-06,"143,315","548,955","$7,698,047.14",$53.71,,,,$53.71
STATEWIDE,Prenatal,2010-07,"143,690","548,061","$7,695,271.96",$53.55,,,,$53.55
STATEWIDE,Prenatal,2010-08,"143,425","547,017","$7,705,654.15",$53.73,,,,$53.73
STATEWIDE,Prenatal,2010-09,"141,332","540,848","$7,638,871.36",$54.05,,,,$54.05
STATEWIDE,Prenatal,2010-10,"136,460","519,247","$7,379,130.14",$54.08,,,,$54.08
STATEWIDE,Prenatal,2010-11,"133,349","509,114","$7,281,131.15",$54.60,,,,$54.60
STATEWIDE,Prenatal,2010-12,"132,112","503,769","$7,223,827.32",$54.68,,,,$54.68
STATEWIDE,Prenatal,2011-01,"134,935","515,201","$7,389,498.61",$54.76,,,,$54.76
STATEWIDE,Prenatal,2011-02,"130,454","499,494","$7,214,882.50",$55.31,,,,$55.31
STATEWIDE,Prenatal,2011-03,"138,101","526,033","$7,702,317.08",$55.77,,,,$55.77
STATEWIDE,Prenatal,2011-04,"138,021","528,454","$7,860,061.76",$56.95,,,,$56.95
STATEWIDE,Prenatal,2011-05,"138,458","528,405","$7,909,153.99",$57.12,,,,$57.12
STATEWIDE,Prenatal,2011-06,"141,912","543,258","$8,203,249.46",$57.81,,,,$57.81
STATEWIDE,Prenatal,2011-07,"140,270","536,569","$8,221,338.25",$58.61,,,,$58.61
STATEWIDE,Prenatal,2011-08,"142,554","544,557","$8,450,418.91",$59.28,,,,$59.28
STATEWIDE,Prenatal,2011-09,"138,689","531,833","$8,283,692.68",$59.73,,,,$59.73
STATEWIDE,Prenatal,2011-10,"134,203","512,214","$7,956,948.90",$59.29,,,,$59.29
STATEWIDE,Prenatal,2011-11,"131,426","502,750","$7,773,803.50",$59.15,,,,$59.15
STATEWIDE,Prenatal,2011-12,"130,912","499,646","$7,711,306.23",$58.90,,,,$58.90
STATEWIDE,Prenatal,2012-01,"133,665","510,943","$7,885,052.93",$58.99,,,,$58.99
STATEWIDE,Prenatal,2012-02,"132,551","507,021","$7,844,974.20",$59.18,,,,$59.18
STATEWIDE,Prenatal,2012-03,"136,535","520,004","$8,026,650.37",$58.79,,,,$58.79
STATEWIDE,Prenatal,2012-04,"138,217","527,958","$8,098,665.80",$58.59,,,,$58.59
STATEWIDE,Prenatal,2012-05,"140,245","533,488","$7,883,472.85",$56.21,,,,$56.21
STATEWIDE,Prenatal,2012-06,"140,191","536,257","$7,725,712.89",$55.11,,,,$55.11
STATEWIDE,Prenatal,2012-07,"140,189","535,316","$7,715,286.46",$55.03,,,,$55.03
STATEWIDE,Prenatal,2012-08,"140,230","534,664","$7,710,079.91",$54.98,,,,$54.98
STATEWIDE,Prenatal,2012-09,"132,584","508,135","$7,350,356.44",$55.44,,,,$55.44
STATEWIDE,Prenatal,2012-10,"132,560","503,846","$7,346,605.56",$55.42,,,,$55.42
STATEWIDE,Prenatal,2012-11,"126,648","482,594","$7,115,396.73",$56.18,,,,$56.18
STATEWIDE,Prenatal,2012-12,"120,677","459,681","$6,809,441.36",$56.43,,,,$56.43
STATEWIDE,Prenatal,2013-01,"128,133","488,855","$7,241,982.29",$56.52,,,,$56.52
STATEWIDE,Prenatal,2013-02,"125,055","476,619","$7,048,566.14",$56.36,,,,$56.36
STATEWIDE,Prenatal,2013-03,"126,599","480,152","$7,076,119.71",$55.89,,,,$55.89
STATEWIDE,Prenatal,2013-04,"130,315","495,393","$7,256,057.96",$55.68,,,,$55.68
STATEWIDE,Prenatal,2013-05,"131,629","498,081","$7,266,388.01",$55.20,,,,$55.20
STATEWIDE,Prenatal,2013-06,"130,020","495,588","$7,230,495.79",$55.61,,,,$55.61
STATEWIDE,Prenatal,2013-07,"134,469","512,868","$7,474,199.09",$55.58,,,,$55.58
STATEWIDE,Prenatal,2013-08,"132,798","504,429","$7,347,179.91",$55.33,,,,$55.33
STATEWIDE,Prenatal,2013-09,"128,023","488,802","$7,130,194.48",$55.69,,,,$55.69
STATEWIDE,Prenatal,2013-10,"125,335","474,991","$6,948,219.82",$55.44,,,,$55.44
STATEWIDE,Prenatal,2013-11,"116,126","442,020","$6,479,324.72",$55.80,,,,$55.80
STATEWIDE,Prenatal,2013-12,"117,908","448,777","$6,597,136.25",$55.95,,,,$55.95
STATEWIDE,Prenatal,2014-01,"124,835","475,616","$7,029,122.26",$56.31,,,,$56.31
STATEWIDE,Prenatal,2014-02,"119,529","455,559","$6,803,847.20",$56.92,,,,$56.92
STATEWIDE,Prenatal,2014-03,"122,624","464,461","$6,980,731.82",$56.93,,,,$56.93
STATEWIDE,Prenatal,2014-04,"125,683","477,442","$7,215,731.07",$57.41,,,,$57.41
STATEWIDE,Prenatal,2014-05,"125,176","473,989","$7,202,931.41",$57.54,,,,$57.54
STATEWIDE,Prenatal,2014-06,"126,459","482,736","$7,365,081.97",$58.24,,,,$58.24
STATEWIDE,Prenatal,2014-07,"129,632","493,524","$7,543,943.27",$58.20,,,,$58.20
STATEWIDE,Prenatal,2014-08,"126,036","478,186","$7,310,305.16",$58.00,,,,$58.00
STATEWIDE,Prenatal,2014-09,"122,641","467,207","$7,150,404.62",$58.30,,,,$58.30
STATEWIDE,Prenatal,2014-10,"120,211","451,604","$6,883,890.15",$57.27,,,,$57.27
STATEWIDE,Prenatal,2014-11,"110,202","413,977","$6,336,387.59",$57.50,,,,$57.50
STATEWIDE,Prenatal,2014-12,"109,284","410,659","$6,296,123.41",$57.61,,,,$57.61
STATEWIDE,Prenatal,2015-01,"112,979","424,468","$6,487,005.23",$57.42,,,,$57.42
STATEWIDE,Prenatal,2015-02,"107,810","405,256","$6,172,933.07",$57.26,,,,$57.26
STATEWIDE,Prenatal,2015-03,"111,582","417,486","$6,265,230.04",$56.15,,,,$56.15
STATEWIDE,Prenatal,2015-04,"113,393","425,807","$6,331,140.21",$55.83,,,,$55.83
STATEWIDE,Prenatal,2015-05,"110,789","414,540","$6,151,741.52",$55.53,,,,$55.53
STATEWIDE,Prenatal,2015-06,"114,022","429,619","$6,398,155.54",$56.11,,,,$56.11
STATEWIDE,Prenatal,2015-07,"116,079","435,899","$6,486,932.67",$55.88,,,,$55.88
STATEWIDE,Prenatal,2015-08,"113,637","426,384","$6,360,947.69",$55.98,,,,$55.98
STATEWIDE,Prenatal,2015-09,"110,565","416,319","$6,215,772.75",$56.22,,,,$56.22
STATEWIDE,Prenatal,2015-10,"106,494","397,461","$5,987,841.61",$56.23,,,,$56.23
STATEWIDE,Prenatal,2015-11,"100,557","376,556","$5,703,500.22",$56.72,,,,$56.72
STATEWIDE,Prenatal,2015-12,"100,030","373,726","$5,622,386.83",$56.21,,,,$56.21
STATEWIDE,Prenatal,2016-01,"102,231","381,919","$5,714,306.05",$55.90,,,,$55.90
STATEWIDE,Prenatal,2016-02,"100,209","374,314","$5,567,065.31",$55.55,,,,$55.55
STATEWIDE,Prenatal,2016-03,"103,360","384,544","$5,706,337.44",$55.21,,,,$55.21
STATEWIDE,Prenatal,2016-04,"102,778","385,405","$5,807,197.61",$56.50,,,,$56.50
STATEWIDE,Prenatal,2016-05,"103,207","384,704","$5,678,175.49",$55.02,,,,$55.02
STATEWIDE,Prenatal,2016-06,"104,774","392,863","$5,768,056.39",$55.05,,,,$55.05
STATEWIDE,Prenatal,2016-07,"102,094","381,867","$5,593,023.37",$54.78,,,,$54.78
STATEWIDE,Prenatal,2016-08,"105,484","393,534","$5,771,489.90",$54.71,,,,$54.71
STATEWIDE,Prenatal,2016-09,"100,269","375,087","$5,517,139.33",$55.02,,,,$55.02
STATEWIDE,Prenatal,2016-10,"95,114","353,071","$5,200,509.63",$54.68,,,,$54.68
STATEWIDE,Prenatal,2016-11,"91,702","342,152","$5,065,654.52",$55.24,,,,$55.24
STATEWIDE,Prenatal,2016-12,"88,481","329,808","$4,915,198.20",$55.55,,,,$55.55
STATEWIDE ANNUAL,ALL,2010,"2,240,448","59,329,617","$1,054,627,958.17",$470.72,"$221,543,339.00","$833,084,619.17",$371.84,$371.84
